,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Criminal,"Natti Natasha",1556489,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
2,Mayores,"Becky G",1542899,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
3,"Se Preparó",Ozuna,1459014,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
4,"Me Rehúso","Danny Ocean",1335959,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
5,"Suena El Dembow","Joey Montana",1256006,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
6,"Báilame - Remix",Nacho,1237846,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
7,"Mi Gente","J Balvin",1200386,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
8,"Perro Fiel (feat. Nicky Jam)",Shakira,1119091,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
9,"Que Va","Alex Sensation",1117878,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
10,"No vaya a ser","Pablo Alborán",999293,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
11,"Felices los 4",Maluma,965635,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
12,"La isla del amor (feat. Maki)","Demarco Flamenco",960115,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
13,Bonita,"J Balvin",938159,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
14,"Una Lady Como Tú","Manuel Turizo",896076,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
15,"New Rules","Dua Lipa",886175,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
16,"Mi Gente (feat. Beyoncé)","J Balvin",859476,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
17,"Loco Enamorado","Abraham Mateo",854351,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
18,"3 A.M.","Jesse & Joy",796918,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
19,"Robarte un Beso","Carlos Vives",779873,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
20,"Escápate Conmigo",Wisin,777634,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
21,"Mala Mujer","C. Tangana",760473,https://open.spotify.com/track/067QpM2xLhK24hTiovC3Zo
22,"Ahora Dice","Chris Jeday",726072,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
23,"Explícale (feat. Bad Bunny)",Yandel,720106,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
24,"Kung Fu",Dasoul,686080,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq
25,Havana,"Camila Cabello",676384,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
26,"Tú Foto",Ozuna,668894,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
27,rockstar,"Post Malone",667178,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
28,Saturno,"Pablo Alborán",648736,https://open.spotify.com/track/2oKjjRzItVu8JZScrpzFTx
29,"Krippy Kush",Farruko,639267,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
30,"Hey DJ",CNCO,633779,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
31,"Ahora Me Llama","KAROL G",625353,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2
32,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,623073,https://open.spotify.com/track/77L1xG4kehRoAB4K37gQEA
33,"De Pie","C. Tangana",615983,https://open.spotify.com/track/5ZISQTmGANOElHqxg4k8pz
34,Vuelve,"Daddy Yankee",614009,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
35,OK,"Robin Schulz",613840,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
36,Attention,"Charlie Puth",613625,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
37,"Bella y Sensual","Romeo Santos",599455,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
38,"Look What You Made Me Do","Taylor Swift",592353,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
