,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Criminal,"Natti Natasha",1657582,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
2,Mayores,"Becky G",1546420,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
3,"Se Preparó",Ozuna,1493337,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
4,"Perro Fiel (feat. Nicky Jam)",Shakira,1330292,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
5,"Me Rehúso","Danny Ocean",1299017,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
6,"Suena El Dembow","Joey Montana",1285183,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
7,"Báilame - Remix",Nacho,1187662,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
8,"Que Va","Alex Sensation",1123444,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
9,Havana,"Camila Cabello",1074744,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"No vaya a ser","Pablo Alborán",1045969,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
11,"Mi Gente","J Balvin",1014137,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
12,Bonita,"J Balvin",915952,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
13,"New Rules","Dua Lipa",915909,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
14,"Felices los 4",Maluma,908413,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
15,"La isla del amor (feat. Maki)","Demarco Flamenco",872065,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
16,Vuelve,"Daddy Yankee",868103,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
17,"Una Lady Como Tú","Manuel Turizo",851414,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
18,"Loco Enamorado","Abraham Mateo",842357,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
19,"3 A.M.","Jesse & Joy",832235,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
20,"Mi Gente (feat. Beyoncé)","J Balvin",780547,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
21,rockstar,"Post Malone",771989,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
22,"Robarte un Beso","Carlos Vives",758667,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
23,"Escápate Conmigo",Wisin,757407,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
24,"Explícale (feat. Bad Bunny)",Yandel,718972,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
25,Saturno,"Pablo Alborán",703972,https://open.spotify.com/track/2oKjjRzItVu8JZScrpzFTx
26,"Ahora Dice","Chris Jeday",700492,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
27,SUTRA,"Sebastian Yatra",695774,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
28,"Mala Mujer","C. Tangana",684190,https://open.spotify.com/track/067QpM2xLhK24hTiovC3Zo
29,"Kung Fu",Dasoul,659334,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq
30,"Tú Foto",Ozuna,658851,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
31,"Bella y Sensual","Romeo Santos",616478,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
32,"Hey DJ",CNCO,616217,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
33,OK,"Robin Schulz",596939,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
34,"Dusk Till Dawn - Radio Edit",ZAYN,592612,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
35,"Ahora Me Llama","KAROL G",592374,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ
36,"De Pie","C. Tangana",589383,https://open.spotify.com/track/5ZISQTmGANOElHqxg4k8pz
37,"Tú Me Obligaste","Antonio José",575961,https://open.spotify.com/track/2abUdU32h3kVukSQiohU6P
38,Attention,"Charlie Puth",568642,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
39,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",562302,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
40,"Krippy Kush",Farruko,561776,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
41,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,556968,https://open.spotify.com/track/77L1xG4kehRoAB4K37gQEA
42,Sirenas,Taburete,551607,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy
43,"Shape of You","Ed Sheeran",541839,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
44,"Too Good At Goodbyes - Edit","Sam Smith",525071,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
45,Wolves,"Selena Gomez",518969,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
46,"Me llamas (feat. Maluma) - Remix","Piso 21",503603,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
47,"More Than You Know","Axwell /\ Ingrosso",485825,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
48,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",481514,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
