,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Échame La Culpa","Luis Fonsi",2097824,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
2,Sensualidad,"Bad Bunny",2034168,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
3,Criminal,"Natti Natasha",1550624,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
4,Mayores,"Becky G",1420602,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
5,Havana,"Camila Cabello",1335864,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
6,"Se Preparó",Ozuna,1313713,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
7,"Perro Fiel (feat. Nicky Jam)",Shakira,1250545,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
8,"Me Rehúso","Danny Ocean",1149533,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
9,"Báilame - Remix",Nacho,1142042,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
10,"Suena El Dembow","Joey Montana",1135664,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
11,"No vaya a ser","Pablo Alborán",1036900,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
12,Chambea,"Bad Bunny",959242,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i
13,"New Rules","Dua Lipa",954490,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
14,"Que Va","Alex Sensation",951732,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
15,Corazón,Maluma,909263,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
16,rockstar,"Post Malone",903636,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
17,SUTRA,"Sebastian Yatra",878849,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
18,"Robarte un Beso","Carlos Vives",855615,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
19,Vuelve,"Daddy Yankee",828202,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
20,"Havana - Remix","Camila Cabello",822993,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
21,Downtown,Anitta,780454,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
22,Perfect,"Ed Sheeran",757198,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",755423,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
24,"Felices los 4",Maluma,755067,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
25,"3 A.M.","Jesse & Joy",753112,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
26,Bonita,"J Balvin",734709,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
27,"Besos En Guerra",Morat,722154,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
28,"Loco Enamorado","Abraham Mateo",697850,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
29,"La isla del amor (feat. Maki)","Demarco Flamenco",697093,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
30,Wolves,"Selena Gomez",693526,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
31,"Escápate Conmigo (feat. Ozuna)",Wisin,692159,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
32,"Una Lady Como Tú","Manuel Turizo",676676,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
33,"Mi Gente","J Balvin",666904,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
