,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,2518705,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
2,"Che cazzo ridi (feat. Trippie Redd)",Fedez,1851365,https://open.spotify.com/track/7GeC7Nb58zsPnlFSfF0HZU
3,"Happy Birthday","Sfera Ebbasta",1706622,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
4,"Torna a casa",Måneskin,1622488,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
5,"Calma - Remix","Pedro Capó",1536649,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
6,"La fine del mondo",Anastasio,1357006,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
7,90MIN,Salmo,1342579,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
8,"Cambiare Adesso","Dark Polo Gang",1272972,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
9,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,1201725,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1181763,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
11,"Cascare nei tuoi occhi",Ultimo,1145635,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
12,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,1133034,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
13,MALA,6ix9ine,1078513,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
14,"oh 9od","tha Supreme",1016707,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
15,"Fuoco e benzina","Emis Killa",1010048,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
16,Happier,Marshmello,990699,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,"STAI ZITTO (feat. Fabri Fibra)",Salmo,978582,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
18,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",978030,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
19,"MIA (feat. Drake)","Bad Bunny",966270,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
20,"Los Angeles",Luna,874292,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN
21,"Bella e rovinata",Irama,815935,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
22,"Posso (feat. Max Gazzé)","Carl Brave",798802,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
23,LUNEDI',Salmo,796822,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
24,Toradol,Gemitaiz,790412,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
25,Vertigini,Tedua,779262,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
26,"Prima di ogni cosa",Fedez,734079,https://open.spotify.com/track/0juSegsrO7siAAjlNATKV2
27,"Giuro Che (feat. Priestess & Quentin40)",Gemitaiz,725360,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9
28,"Vaina Loca",Ozuna,711446,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
29,Cherofobia,"Martina Attili",699256,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2
30,"SPARARE ALLA LUNA (feat. Coez)",Salmo,694710,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
31,Pianeti,Ultimo,688163,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
32,"Poesia senza veli",Ultimo,686867,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
33,"Davide (feat. Coez)",Gemitaiz,681072,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
34,"Bling Bling (Oro)","Guè Pequeno",672660,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
35,"In My Mind",Dynoro,658628,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
36,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",639693,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
37,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,636848,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
38,Popstar,"Sfera Ebbasta",633911,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk
39,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",629318,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
40,"HO PAURA DI USCIRE",Salmo,616186,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
41,"Bohemian Rhapsody - 2011 Mix",Queen,596446,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
42,"High Hopes","Panic! At The Disco",589157,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
43,"Se Piovesse Il Tuo Nome",Elisa,580396,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ
44,"Fumo Da Solo",Izi,573904,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG
45,PERDONAMI,Salmo,572004,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
46,"Bad Boys (feat. Ketama126)",Gemitaiz,554856,https://open.spotify.com/track/12mhNDtyap89L9H8KLexnS
47,Shallow,"Lady Gaga",552889,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
48,"Girls Like You (feat. Cardi B)","Maroon 5",548818,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
49,Rollercoaster,"Emis Killa",546042,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
50,"D'estate non vale (feat. Ana Mena)","Fred De Palma",544656,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
51,"Ella Quiere Beber - Remix","Anuel AA",532843,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
52,"Promises (with Sam Smith)","Calvin Harris",532617,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
53,"Sweet but Psycho","Ava Max",524151,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
54,"Che Ci Faccio",Gemitaiz,517386,https://open.spotify.com/track/3yhRpGAdByLRLNwULguVeT
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",514670,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
56,"Ti Amo Ti Odio",GionnyScandal,514130,https://open.spotify.com/track/6fqfcwTvc1ddhtAKbmo8WI
57,"BLACK WIDOW (Prod. Sick Luke)",Zoda,505909,https://open.spotify.com/track/6kZQ6nCwwauGo7dfl63D1A
58,"New York",Thegiornalisti,505061,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
59,"Il ballo delle incertezze",Ultimo,500947,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
60,"RICCHI E MORTI",Salmo,487276,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
