,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Chairaggione (feat. Salmo)",Nitro,1154475,https://open.spotify.com/track/0uTMLcUMjLJRzdxPCS7JmA
2,"La musica non c'è",Coez,1080807,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
3,"Irraggiungibile (feat. Federica Carta)",Shade,991421,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
4,"Havana (feat. Young Thug)","Camila Cabello",975120,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
5,Ipernova,Mr.Rain,914339,https://open.spotify.com/track/2Hg2uP2Udt0PIEZiPbfV26
6,"Infamity Show",Nitro,893993,https://open.spotify.com/track/31n0IigR561jYALhTmwN2z
7,"Ok Corral (feat. Madman)",Nitro,818424,https://open.spotify.com/track/1a7p2ia3PGoDCMY4LCk5xi
8,"Diego Armando Maradona","Dark Polo Gang",801657,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
9,Chosen,Måneskin,790671,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
10,rockstar,"Post Malone",776623,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
11,Perfect,"Ed Sheeran",774849,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
12,"Échame La Culpa","Luis Fonsi",758745,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
13,"Ho fatto bene",Nitro,746798,https://open.spotify.com/track/3SXud7e18uRe2ZuyRVElsJ
14,"Passepartout (feat. Lazza)",Nitro,728446,https://open.spotify.com/track/22J3THKe7sVVPV31HcXNVd
15,"Leave a Light On","Tom Walker",645569,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
16,PERDONAMI,Salmo,622178,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
17,"L'amore è","Enrico Nigiotti",605761,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
18,V!olence,Nitro,602738,https://open.spotify.com/track/5hVvA8IfSTYHft2oekv7ls
19,"River (feat. Ed Sheeran)",Eminem,600860,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
20,"Me Rehúso","Danny Ocean",597421,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
21,"What Lovers Do (feat. SZA)","Maroon 5",593622,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
22,"Sconosciuti da una vita",J-AX,591854,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
23,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",589184,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
24,"Last Man Standing",Nitro,584230,https://open.spotify.com/track/1gMKlGfjbjwaK1H001v89z
25,Habibi,Ghali,570254,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
26,"N.V.M.L. (feat. Dani Faiv)",Nitro,567407,https://open.spotify.com/track/50sl5AHcjlXLUBUPD18Dle
27,"Whatever It Takes","Imagine Dragons",565069,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
28,"New Rules","Dua Lipa",558482,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
29,"Giovane Fuoriclasse","Capo Plaza",535412,https://open.spotify.com/track/4f7xpneUOcob0RoRyae6ax
30,"Dusk Till Dawn - Radio Edit",ZAYN,523884,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
31,"Come neve",Giorgia,508959,https://open.spotify.com/track/7flx8835YXeRbhFBGaZ42g
32,"Horror Vacui",Nitro,504033,https://open.spotify.com/track/58irXhJNTJFWzbHPFsP77o
33,"Io non abito al mare","Francesca Michielin",503612,https://open.spotify.com/track/2awDnmL1D9cyIJFVruAQcF
34,Poetica,"Cesare Cremonini",498018,https://open.spotify.com/track/6m7ia7vhUezCfa1xWusWSF
35,"San Junipero I",Nitro,492479,https://open.spotify.com/track/2o8ZNExQyRsVxbPKWCoGNp
36,"Le luci della città",Coez,488094,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
37,"San Junipero II",Nitro,485769,https://open.spotify.com/track/113aWckfqJCiLA6v3ovt57
38,DM,Nitro,478884,https://open.spotify.com/track/55ZSfvbdPjsivT74IVUlGS
39,"El Party","Jake La Furia",468896,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
40,"Guarda come flexo",MamboLosco,463162,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
41,Wolves,"Selena Gomez",458421,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
42,"More Than You Know","Axwell /\ Ingrosso",441971,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
43,Orgasmo,"Calcutta ",436252,https://open.spotify.com/track/5G22c0zkJae5EzQRyx3blf
44,Nevermind,"Dennis Lloyd",432898,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
45,"Shape of You","Ed Sheeran",432590,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,"Dress Code","Il Pagante",426070,https://open.spotify.com/track/3dz3R9jDrvHldvfnSSTz3p
47,"Ti Fa Stare Bene",Caparezza,424889,https://open.spotify.com/track/4nnu4hEwa5oejaEMpizXxY
48,"Tran Tran","Sfera Ebbasta",423520,https://open.spotify.com/track/1S2VLr8j9KVbroLn76RF4i
49,"Buio Omega",Nitro,420298,https://open.spotify.com/track/63XvncX4VmdhRSAh0CX7YR
50,Thunder,"Imagine Dragons",410411,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
51,"Let You Down",NF,396001,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
52,"Stavo Pensando A Te","Fabri Fibra",395544,https://open.spotify.com/track/6cjyaU5VscMdHi69q2w5Fo
53,"La legge del più forte",Tedua,390035,https://open.spotify.com/track/31ZxBLg6StdqVkvNAZ1eRu
54,Magicabula,"JUNIOR CALLY",384217,https://open.spotify.com/track/0wBlRxVSWAPgezz4ZYDrGT
55,"Faccio un casino",Coez,384109,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
56,"How Long","Charlie Puth",365362,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
57,"Fino all'imbrunire",Negramaro,360829,https://open.spotify.com/track/6CpNFssMc4OOKJ1mXlXD0o
58,"Favorisca i sentimenti",J-AX,353335,https://open.spotify.com/track/6T7auXdjnEFnifaWc796YQ
59,"Too Good At Goodbyes","Sam Smith",351287,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
60,"Direzione la vita",Annalisa,348090,https://open.spotify.com/track/1SgwA12Er401xP3Uf7rKJ2
61,"Buona fortuna","Benji & Fede",329258,https://open.spotify.com/track/59sZRCJ3OgYRNvtJxF2srM
62,"Milano Bachata",Rkomi,328835,https://open.spotify.com/track/0obKdyLE89Hrry8slkX9Ey
63,"Mi Gente","J Balvin",321414,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
64,Amorevole,"Dark Polo Gang",320691,https://open.spotify.com/track/6P8G8IZX5UbRPkrpWYYnIi
65,"Perfect Symphony (Ed Sheeran & Andrea Bocelli)","Ed Sheeran",320150,https://open.spotify.com/track/3zl7j5ua8mF4JDYuxrfo01
66,Fuori,Gemitaiz,317271,https://open.spotify.com/track/2TgKrHaHbkAV8EGJWH4zJM
