,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La musica non c'è",Coez,1080887,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
2,"Irraggiungibile (feat. Federica Carta)",Shade,918565,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
3,Havana,"Camila Cabello",901450,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,Perfect,"Ed Sheeran",842904,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
5,rockstar,"Post Malone",791330,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
6,"Me Rehúso","Danny Ocean",677634,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
7,"Échame La Culpa","Luis Fonsi",663747,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
8,"New Rules","Dua Lipa",648057,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,PERDONAMI,Salmo,645635,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
10,Chosen,Måneskin,623925,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
11,"What Lovers Do (feat. SZA)","Maroon 5",573171,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
12,"River (feat. Ed Sheeran)",Eminem,568507,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
13,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",565685,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
14,"Sconosciuti da una vita",J-AX,561113,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
15,Habibi,Ghali,555972,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
16,"Giovane Fuoriclasse","Capo Plaza",547238,https://open.spotify.com/track/4f7xpneUOcob0RoRyae6ax
17,"L'amore è","Enrico Nigiotti",546284,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
18,"Shape of You","Ed Sheeran",522235,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
19,"More Than You Know","Axwell /\ Ingrosso",521693,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
20,"Leave a Light On","Tom Walker",512303,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
21,"Dusk Till Dawn - Radio Edit",ZAYN,505572,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
22,"Something Just Like This","The Chainsmokers",493661,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
23,Thunder,"Imagine Dragons",475936,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
24,Nevermind,"Dennis Lloyd",469165,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
25,"Whatever It Takes","Imagine Dragons",462454,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
26,"Le luci della città",Coez,453320,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
27,"Faccio un casino",Coez,435885,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
28,"Mi Gente","J Balvin",433972,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
29,Wolves,"Selena Gomez",430506,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
