,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2566088,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
2,"New Rules","Dua Lipa",2266477,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,Havana,"Camila Cabello",2056163,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"Deixe Me Ir - Acústico",1Kilo,1969894,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
5,"Amar Amei","Mc Don Juan",1922115,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
6,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",1836331,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
7,"Fazer Falta","Mc Livinho",1814478,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
8,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1769385,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
9,"Big Jet Plane",Alok,1739114,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
10,Encaixa,"MC Kevinho",1699348,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
11,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1697520,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
12,"Is That for Me",Alesso,1681712,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
13,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1598156,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
14,"Regime Fechado - Ao Vivo","Simone & Simaria",1539466,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
15,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1443440,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
16,Abusadamente,"MC Gustta",1400257,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
17,"Cara Bacana","MC G15",1384647,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
18,Contrato,"Jorge & Mateus",1353989,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
19,rockstar,"Post Malone",1350788,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
20,"Amante Não Tem Lar - Ao Vivo","Marília Mendonça",1300732,https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp
21,"Ritmo Mexicano","Mc Gw",1294405,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
22,Wolves,"Selena Gomez",1277293,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
23,K.O.,"Pabllo Vittar",1274364,https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl
24,"Tic Tac (feat. MC Lan)","Lucas Lucco",1267901,https://open.spotify.com/track/3SdYnX1212sx5X0N4Lj3Vb
25,"Pesadão (Participação especial Marcelo Falcão)",IZA,1250121,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
26,"Sorte Que Cê Beija Bem - Ao Vivo","Maiara & Maraisa",1241236,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM
27,"Permanecer (feat. MC G15)","Lucas Lucco",1237747,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
28,"Cê Acredita - Ao Vivo","João Neto & Frederico",1229404,https://open.spotify.com/track/5JZlDZzWPbrYwMHmnOQO3U
29,"Never Let Me Go",Alok,1228511,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
30,"Ressaca de Saudade - Ao Vivo","Wesley Safadão",1222514,https://open.spotify.com/track/0r0U9AcE4LP0QzJQDUUlXP
31,"Era uma Vez","Kell Smith",1216323,https://open.spotify.com/track/57AmbM2loMyozAU1kjW308
32,"Shape of You","Ed Sheeran",1193976,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
33,"What Lovers Do (feat. SZA)","Maroon 5",1172261,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
34,"Quase - Ao Vivo","Cleber & Cauan",1167793,https://open.spotify.com/track/1504k2wy349EtgioaW78Ht
35,"Fica - Bonus Track",ANAVITÓRIA,1162500,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
36,"Eu Vou Te Buscar (Cha La La La La)","Gusttavo Lima",1129378,https://open.spotify.com/track/5aLvtKo9672scTVdEwXPTg
37,"Esqueci Como Namora (feat. Maiara & Maraisa)","Nego do Borel",1119935,https://open.spotify.com/track/6zZw7RPIs3IxDghP4UvWcY
38,"Dona Maria","Thiago Brava",1096228,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
39,"Hear Me Now",Alok,1078170,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
40,"4 da manhã",UM44K,1056848,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
41,"Avisa Que Eu Cheguei - Ao Vivo","Naiara Azevedo",1049774,https://open.spotify.com/track/39vJqbfolMyPJtJuyoj1EM
42,"Acordando o Prédio","Luan Santana",1037184,https://open.spotify.com/track/40bK2uosUmAS92c17n98xd
43,"Esse Dom","Mc Livinho",1008148,https://open.spotify.com/track/6gxcySGdwlisjOUGYmJmB8
44,"Cheguei Pra Te Amar","Ivete Sangalo",1002837,https://open.spotify.com/track/4UbWczmUqp2mfzSHSmTpAC
45,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",991326,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
46,"A Mala É Falsa - Ao Vivo","Felipe Araújo",977034,https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6
47,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",966798,https://open.spotify.com/track/1wgD52FywIwdnLdV2Fa8NK
48,Linda,Projota,959026,https://open.spotify.com/track/7vxMtIwEn1bUKTqPKEMzJJ
49,"Dusk Till Dawn - Radio Edit",ZAYN,928442,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
50,"Troféu do Ano","Jerry Smith",913742,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
51,"Bum Bum Tam Tam","MC Fioti",905605,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
52,"Too Good At Goodbyes","Sam Smith",862792,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
53,"Villamix (Suave)",Alok,859652,https://open.spotify.com/track/2JnvMToHG03X15PR6Z9DeA
54,"Sorry Not Sorry","Demi Lovato",845907,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
55,"Paredes - Ao Vivo","Jorge & Mateus",845301,https://open.spotify.com/track/2GfxgssRHvY1azHtaRqKoK
56,"Medida Certa","Jorge & Mateus",842306,https://open.spotify.com/track/44mr3ypWNHa0inr3heiOb2
57,"Pode Se Soltar","Jerry Smith",821211,https://open.spotify.com/track/2mL3B5GilTm4dUT6P8LVpd
58,"Te Assumi Pro Brasil - Ao Vivo","Matheus & Kauan",815439,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT
59,"Gucci Gang","Lil Pump",811816,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
60,"Se é pra Gente Ficar (feat. Wesley Safadão)","Solange Almeida",800193,https://open.spotify.com/track/6X5jBkAFu7HE3jigdoVW3r
61,"Nessas Horas - Ao Vivo","Matheus & Kauan",797044,https://open.spotify.com/track/5LVWGCl4mjGFXDIvQbOGvr
62,"Você Não Vale Nada","Zé Felipe",791851,https://open.spotify.com/track/6EFIK4B0jrvLO096QYEhnX
63,Road,"Bruno Martini",760238,https://open.spotify.com/track/4C6IBSWdeKpiEChXGhZaRs
64,"Amor Da Sua Cama","Felipe Araújo",759469,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
65,"De Quem É a Culpa? - Ao Vivo","Marília Mendonça",748059,https://open.spotify.com/track/4YhPcVIxIAJrLhFVPGbJkE
66,Silence,Marshmello,747308,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
67,"Mi Gente (feat. Beyoncé)","J Balvin",715314,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
68,"Mi Gente","J Balvin",711064,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
69,"Felices los 4",Maluma,710703,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
70,"Oh Nanana","Bonde R300",708251,https://open.spotify.com/track/3ao5U0ksMLvgSoJqOpsgmv
71,"Saudade do Caramba - Ao Vivo","João Neto & Frederico",705427,https://open.spotify.com/track/7knOtdRwbbvP55B6KB2xvv
72,"O Grave Bater","MC Kevinho",700341,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
73,Paradinha,Anitta,687980,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
74,Perfect,"Ed Sheeran",684697,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
75,"Vai Embrazando","Mc Zaac",682876,https://open.spotify.com/track/1zhfU6YXa2pXUAQdG1NvBZ
76,"Something Just Like This","The Chainsmokers",679706,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
77,"Ninguém É de Ferro","Wesley Safadão",677610,https://open.spotify.com/track/1e315r3zQjsng2z952ePQ1
78,"Sua Amiga Vou Pegar","MC WM",677455,https://open.spotify.com/track/04uZ473b5Y7syygehiQU7G
79,"Na Conta Da Loucura - Ao Vivo","Bruno & Marrone",674257,https://open.spotify.com/track/1hnGRSqLdeLB7x7kdDuizq
80,"Lei do Retorno","Mc Don Juan",666733,https://open.spotify.com/track/2wc8HF4fqX4oPBuZnadO8t
81,"Coração de Aço","Hungria Hip Hop",657031,https://open.spotify.com/track/6waLZw9qNP36DtHFPeyTz6
82,"Walk On Water (feat. Beyoncé)",Eminem,650001,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
83,"Terapinga - Ao Vivo","Fernando & Sorocaba",648233,https://open.spotify.com/track/7a9TT2oymb45IujHhtfKnB
84,"A Gente Brigou","Mc Don Juan",645011,https://open.spotify.com/track/3j7FDNUqIMWKaji6PK5SyF
85,"Oh Meu Deus",Projota,643717,https://open.spotify.com/track/3bp5fh0qPmCqC5PWEewFkm
86,"Mentalmente - Ao Vivo","Naiara Azevedo",636782,https://open.spotify.com/track/6EbWh7j1nLYNd2Gqlqvrc3
87,"Meu Amor - Ao Vivo","Henrique & Juliano",635699,https://open.spotify.com/track/3X5zRkzlpTiajlkI9QXQUz
88,"Tenta Vir - Acústico",1Kilo,634640,https://open.spotify.com/track/6TtEsPJua1fXgiaYSjo4JD
89,"Olha a Explosão","MC Kevinho",631885,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
90,"There's Nothing Holdin' Me Back","Shawn Mendes",626383,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
91,"Qual Bumbum Mais Bate","MC WM",626303,https://open.spotify.com/track/2AUvXXgYuNFJMCPdhxONfa
92,"Cobertor de Orelha - Ao Vivo","Turma do Pagode",626112,https://open.spotify.com/track/1XCKlzIqaehohdUTihetGN
93,"Mordida, Beijo e Tapa","Naiara Azevedo",619202,https://open.spotify.com/track/5mR5GuercvLXgx4TPnGl9k
94,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",609327,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
95,"Como Faz Com Ela - Ao Vivo","Marília Mendonça",606431,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX
96,Automaticamente,"Dennis DJ",603314,https://open.spotify.com/track/6AaoEX192rJ6o3UFwG43sV
97,"Os Maloca","Perera DJ",602374,https://open.spotify.com/track/7bQ798Zl1FlT9dRMxkc77j
98,"Chave Cópia - Ao Vivo","Felipe Araújo",601385,https://open.spotify.com/track/0YK4RDyccDYO5aWQGKMZ2h
99,"Let You Down",NF,597115,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
100,Rabetania,"MC WM",597073,https://open.spotify.com/track/1C13CY3BoB8imJBjV9E3jT
101,"XO Tour Llif3","Lil Uzi Vert",590741,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
102,"Trevo (Tu)",ANAVITÓRIA,583231,https://open.spotify.com/track/6bgQIw80xWC3MPZX4kVYGw
103,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",579187,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
104,"Jocelyn Flores",XXXTENTACION,577675,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
105,"Rapariga Não - Ao Vivo","João Neto & Frederico",576897,https://open.spotify.com/track/0ihMkv4Usn03EEEF8Rlw22
106,"Eu Era","Marcos & Belutti",576812,https://open.spotify.com/track/5hkjlU7sUcZb9wOYd1eRBE
107,Enquadra,"Day e Lara",576096,https://open.spotify.com/track/3cPYDII1QoDmtR6lCUK4s1
108,"E Essa Boca Aí? - Ao Vivo","Bruninho & Davi",574446,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE
109,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",570358,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
110,"Pra Sempre Com Você - Ao Vivo","Jorge & Mateus",569730,https://open.spotify.com/track/2KGv51jgAz8OTjNPyRryfq
111,Rabetão,"MC Lan",567284,https://open.spotify.com/track/2evRcqkyzWqaD9DJtP2oaU
112,Attention,"Charlie Puth",567010,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
113,"Se o Amor Tiver Lugar","Jorge & Mateus",564999,https://open.spotify.com/track/4sFVdIwmVj2y87qqOWwSU3
114,Thunder,"Imagine Dragons",562593,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
115,"Friends (with BloodPop®)","Justin Bieber",562385,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
116,"Baldin de Gelo","Claudia Leitte",559173,https://open.spotify.com/track/6LnGwyHtgWPiogv6tB9TqI
117,"Eu Vacilei Mas Eu Te Amo","Nego do Borel",549672,https://open.spotify.com/track/50lj59ni4oNCaqzYrHmA42
118,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",547709,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
119,1-800-273-8255,Logic,536432,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
120,"Tô Apaixonado Nessa Mina","MC Kevinho",523312,https://open.spotify.com/track/4F6wWmmWUG7MxMp0Yva7Qk
121,"Ciumento Eu (feat. Matheus & Kauan) - Ao Vivo","Henrique & Diego",515676,https://open.spotify.com/track/3LFG5DqNQRK0yL6WNMw99P
122,Congratulations,"Post Malone",502208,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
123,"Look What You Made Me Do","Taylor Swift",497994,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
124,Unforgettable,"French Montana",497760,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
125,"Você Partiu Meu Coração (feat. Anitta & Wesley Safadão)","Nego do Borel",496849,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
126,Fuego,Alok,494747,https://open.spotify.com/track/61GiOLLEn0LcavpVu1my6Q
127,"Reggaetón Lento (Remix)",CNCO,491062,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
