,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2178670,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
2,"New Rules","Dua Lipa",2058437,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
3,"Deixe Me Ir - Acústico",1Kilo,1967376,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
4,Havana,"Camila Cabello",1872931,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
5,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",1845536,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
6,"Is That for Me",Alesso,1692555,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
7,"Big Jet Plane",Alok,1672706,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
8,"Fazer Falta","Mc Livinho",1668319,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
9,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1640962,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
10,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1584655,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
11,Encaixa,"MC Kevinho",1572755,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
12,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1547066,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
13,"Regime Fechado - Ao Vivo","Simone & Simaria",1430254,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
14,"Dona Maria","Thiago Brava",1393840,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
15,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1348691,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
16,Wolves,"Selena Gomez",1347351,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
17,rockstar,"Post Malone",1304929,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
18,K.O.,"Pabllo Vittar",1292171,https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl
19,"Cara Bacana","MC G15",1262667,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
20,Abusadamente,"MC Gustta",1220835,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
