,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Downtown,Anitta,3260613,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
2,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2472309,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
3,"Amar Amei","Mc Don Juan",2228337,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
4,"New Rules","Dua Lipa",2119361,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,Havana,"Camila Cabello",2101825,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
6,"Deixe Me Ir - Acústico",1Kilo,1956158,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
7,"Permanecer (feat. MC G15)","Lucas Lucco",1744503,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
8,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1720270,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
9,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",1700293,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
10,"Fazer Falta","Mc Livinho",1689811,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
11,"Big Jet Plane",Alok,1625100,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
12,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1619227,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
13,"Is That for Me",Alesso,1616871,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
14,Wolves,"Selena Gomez",1558478,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
15,Encaixa,"MC Kevinho",1554698,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
16,"Deixa Ela Beijar","Matheus & Kauan",1534068,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
17,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1491698,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
18,"Regime Fechado - Ao Vivo","Simone & Simaria",1482007,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
19,Contrato,"Jorge & Mateus",1430159,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
20,rockstar,"Post Malone",1428248,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
21,"Échame La Culpa","Luis Fonsi",1380493,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
22,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1364067,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
23,"Pesadão (Participação especial Marcelo Falcão)",IZA,1296527,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
24,Abusadamente,"MC Gustta",1295149,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
25,"Cara Bacana","MC G15",1274760,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
26,"Ritmo Mexicano","Mc Gw",1255625,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
27,"Amante Não Tem Lar - Ao Vivo","Marília Mendonça",1223617,https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp
