,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Downtown,Anitta,2888693,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
2,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2618352,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
3,"Amar Amei","Mc Don Juan",2472539,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
4,"Deixa Ela Beijar","Matheus & Kauan",2285797,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
5,"Permanecer (feat. MC G15)","Lucas Lucco",2254806,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
6,Havana,"Camila Cabello",2173215,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,"Deixe Me Ir - Acústico",1Kilo,1971153,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
8,"New Rules","Dua Lipa",1958462,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1894211,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
10,"Fazer Falta","Mc Livinho",1821035,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
11,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1777630,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
12,"Big Jet Plane",Alok,1726715,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
13,Rabiola,"MC Kevinho",1721682,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
14,"Regime Fechado - Ao Vivo","Simone & Simaria",1680257,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
15,"Ritmo Mexicano","Mc Gw",1637899,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
16,Encaixa,"MC Kevinho",1610308,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
17,rockstar,"Post Malone",1601185,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
18,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",1590108,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
19,Contrato,"Jorge & Mateus",1554084,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
20,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1514664,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
21,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1513021,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
22,Abusadamente,"MC Gustta",1457099,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
23,"Shape of You","Ed Sheeran",1438806,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,Wolves,"Selena Gomez",1422496,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
25,"Pesadão (Participação especial Marcelo Falcão)",IZA,1395071,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
26,"Cara Bacana","MC G15",1335720,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
