,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Is That for Me",Alesso,2725779,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
2,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",2229707,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
3,"Deixe Me Ir - Acústico",1Kilo,2039060,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
4,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1868685,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
5,"New Rules","Dua Lipa",1833281,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
6,"Fazer Falta","Mc Livinho",1815669,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
7,Encaixa,"MC Kevinho",1729911,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
8,"Big Jet Plane",Alok,1727424,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
9,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1693161,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
10,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1681051,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
11,K.O.,"Pabllo Vittar",1613208,https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl
12,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1472578,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
13,"Regime Fechado - Ao Vivo","Simone & Simaria",1470943,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
14,"Cara Bacana","MC G15",1382146,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
15,"Never Let Me Go",Alok,1371523,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
16,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",1333349,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
17,rockstar,"Post Malone",1313581,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
18,Abusadamente,"MC Gustta",1265453,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
19,"Shape of You","Ed Sheeran",1254533,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
20,"Ressaca de Saudade - Ao Vivo","Wesley Safadão",1254132,https://open.spotify.com/track/0r0U9AcE4LP0QzJQDUUlXP
21,"Amante Não Tem Lar - Ao Vivo","Marília Mendonça",1234015,https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp
22,"Tic Tac (feat. MC Lan)","Lucas Lucco",1233004,https://open.spotify.com/track/3SdYnX1212sx5X0N4Lj3Vb
23,"Sorte Que Cê Beija Bem - Ao Vivo","Maiara & Maraisa",1212961,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM
24,"Era uma Vez","Kell Smith",1208338,https://open.spotify.com/track/57AmbM2loMyozAU1kjW308
25,Havana,"Camila Cabello",1192181,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
26,"Cê Acredita - Ao Vivo","João Neto & Frederico",1172946,https://open.spotify.com/track/5JZlDZzWPbrYwMHmnOQO3U
27,Fica,ANAVITÓRIA,1143062,https://open.spotify.com/track/0lwrkYbCwtAWTI0OIWEnd6
28,"Esqueci Como Namora (feat. Maiara & Maraisa)","Nego do Borel",1136140,https://open.spotify.com/track/6zZw7RPIs3IxDghP4UvWcY
29,"Hear Me Now",Alok,1134086,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
30,"Bum Bum Tam Tam","MC Fioti",1111621,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
31,Linda,Projota,1083038,https://open.spotify.com/track/7vxMtIwEn1bUKTqPKEMzJJ
32,"Mi Gente","J Balvin",1042066,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
33,"Sorry Not Sorry","Demi Lovato",1039970,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
