,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2142497,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
2,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",2097337,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
3,"New Rules","Dua Lipa",2093149,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
4,"Deixe Me Ir - Acústico",1Kilo,2067776,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
5,"Is That for Me",Alesso,1949759,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
6,"Fazer Falta","Mc Livinho",1863689,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
7,Havana,"Camila Cabello",1847989,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,"Big Jet Plane",Alok,1821303,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
9,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1801597,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
10,Encaixa,"MC Kevinho",1779174,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
11,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1748306,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
12,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1710254,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
13,"Regime Fechado - Ao Vivo","Simone & Simaria",1542916,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
14,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1480885,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
15,K.O.,"Pabllo Vittar",1474063,https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl
