,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Downtown,Anitta,3326240,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
2,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2694079,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
3,"Amar Amei","Mc Don Juan",2601509,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
4,"Deixa Ela Beijar","Matheus & Kauan",2528328,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
5,"Permanecer (feat. MC G15)","Lucas Lucco",2498787,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
6,Havana,"Camila Cabello",2263904,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
7,"New Rules","Dua Lipa",2031026,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
8,"Deixe Me Ir - Acústico",1Kilo,1985384,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
9,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1851810,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
10,"Fazer Falta","Mc Livinho",1803426,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
11,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",1706233,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
12,"Corpo Sensual (feat. Mateus Carrilho)","Pabllo Vittar",1689677,https://open.spotify.com/track/4kkQGhScJDzNIIGavQE9SN
13,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1680745,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
14,"Big Jet Plane",Alok,1671205,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
15,rockstar,"Post Malone",1669636,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
16,Encaixa,"MC Kevinho",1601644,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
17,"Regime Fechado - Ao Vivo","Simone & Simaria",1529554,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
18,Wolves,"Selena Gomez",1516155,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
19,Contrato,"Jorge & Mateus",1494473,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
20,"Sua cara (feat. Anitta & Pabllo Vittar)","Major Lazer",1492000,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA
21,"Is That for Me",Alesso,1443809,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
22,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",1435967,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
23,"Échame La Culpa","Luis Fonsi",1421645,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
24,Rabiola,"MC Kevinho",1402464,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
25,"Pesadão (Participação especial Marcelo Falcão)",IZA,1372874,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
26,"Shape of You","Ed Sheeran",1336717,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
27,"Ritmo Mexicano","Mc Gw",1331821,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
28,"Cara Bacana","MC G15",1316594,https://open.spotify.com/track/4BjPsq3MXBNo4Qxg40igEr
29,Abusadamente,"MC Gustta",1273867,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
30,"Cê Acredita - Ao Vivo","João Neto & Frederico",1243350,https://open.spotify.com/track/5JZlDZzWPbrYwMHmnOQO3U
31,"Quase - Ao Vivo","Cleber & Cauan",1232161,https://open.spotify.com/track/1504k2wy349EtgioaW78Ht
32,"Sorte Que Cê Beija Bem - Ao Vivo","Maiara & Maraisa",1231533,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM
33,"Never Let Me Go",Alok,1222967,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
34,"Troféu do Ano","Jerry Smith",1211634,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
35,"Amante Não Tem Lar - Ao Vivo","Marília Mendonça",1210773,https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp
36,K.O.,"Pabllo Vittar",1190859,https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl
37,"Fica - Bonus Track",ANAVITÓRIA,1170714,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
38,"What Lovers Do (feat. SZA)","Maroon 5",1167481,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
39,"Tic Tac (feat. MC Lan)","Lucas Lucco",1167248,https://open.spotify.com/track/3SdYnX1212sx5X0N4Lj3Vb
40,"Ressaca de Saudade - Ao Vivo","Wesley Safadão",1155107,https://open.spotify.com/track/0r0U9AcE4LP0QzJQDUUlXP
41,"Era uma Vez","Kell Smith",1152427,https://open.spotify.com/track/57AmbM2loMyozAU1kjW308
42,"Azul Piscina","Mc Livinho",1108553,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
43,"Eu Vou Te Buscar (Cha La La La La)","Gusttavo Lima",1102069,https://open.spotify.com/track/5aLvtKo9672scTVdEwXPTg
44,"Hear Me Now",Alok,1050178,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
45,"Avisa Que Eu Cheguei - Ao Vivo","Naiara Azevedo",1041933,https://open.spotify.com/track/39vJqbfolMyPJtJuyoj1EM
46,"A Mala É Falsa - Ao Vivo","Felipe Araújo",1032186,https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6
47,"Esqueci Como Namora (feat. Maiara & Maraisa)","Nego do Borel",1019421,https://open.spotify.com/track/6zZw7RPIs3IxDghP4UvWcY
48,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",1004079,https://open.spotify.com/track/1wgD52FywIwdnLdV2Fa8NK
49,"Acordando o Prédio","Luan Santana",999987,https://open.spotify.com/track/40bK2uosUmAS92c17n98xd
50,"Amor Da Sua Cama","Felipe Araújo",974833,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
51,"4 da manhã",UM44K,934306,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
52,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",885684,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
53,"Gucci Gang","Lil Pump",825733,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
54,"Te Assumi Pro Brasil - Ao Vivo","Matheus & Kauan",825384,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT
55,"Cheguei Pra Te Amar","Ivete Sangalo",825273,https://open.spotify.com/track/0PTKuTbIRUkwfdv4FRpiC8
56,Linda,Projota,816665,https://open.spotify.com/track/7vxMtIwEn1bUKTqPKEMzJJ
57,"Sorry Not Sorry","Demi Lovato",814863,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
58,"Medida Certa","Jorge & Mateus",813313,https://open.spotify.com/track/44mr3ypWNHa0inr3heiOb2
59,"Villamix (Suave)",Alok,808195,https://open.spotify.com/track/2JnvMToHG03X15PR6Z9DeA
60,"Nessas Horas - Ao Vivo","Matheus & Kauan",802077,https://open.spotify.com/track/5LVWGCl4mjGFXDIvQbOGvr
61,"Dusk Till Dawn - Radio Edit",ZAYN,798907,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
62,"Too Good At Goodbyes","Sam Smith",795205,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
63,Perfect,"Ed Sheeran",790728,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
64,"Você Não Vale Nada","Zé Felipe",788477,https://open.spotify.com/track/6EFIK4B0jrvLO096QYEhnX
65,Silence,Marshmello,775007,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
66,"Bum Bum Tam Tam","MC Fioti",765469,https://open.spotify.com/track/7KBfjlQ85Fqs2MCCvXSW0c
67,"Se é pra Gente Ficar (feat. Wesley Safadão)","Solange Almeida",765371,https://open.spotify.com/track/6X5jBkAFu7HE3jigdoVW3r
68,Road,"Bruno Martini",761206,https://open.spotify.com/track/4C6IBSWdeKpiEChXGhZaRs
69,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",740052,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
70,Transplante,"Marília Mendonça",722774,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
71,"Mulherão da Porra","Munhoz & Mariano",715078,https://open.spotify.com/track/26bMmC90QF0FOd1ctDnkeU
72,"De Quem É a Culpa? - Ao Vivo","Marília Mendonça",712692,https://open.spotify.com/track/4YhPcVIxIAJrLhFVPGbJkE
73,"Saudade do Caramba - Ao Vivo","João Neto & Frederico",710439,https://open.spotify.com/track/7knOtdRwbbvP55B6KB2xvv
74,"Paredes - Ao Vivo","Jorge & Mateus",705983,https://open.spotify.com/track/2GfxgssRHvY1azHtaRqKoK
75,"Felices los 4",Maluma,693059,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
76,"Esse Dom","Mc Livinho",688089,https://open.spotify.com/track/6gxcySGdwlisjOUGYmJmB8
77,"Coração de Aço","Hungria Hip Hop",685077,https://open.spotify.com/track/6waLZw9qNP36DtHFPeyTz6
78,"Na Conta Da Loucura - Ao Vivo","Bruno & Marrone",680578,https://open.spotify.com/track/1hnGRSqLdeLB7x7kdDuizq
79,"Vai Embrazando","Mc Zaac",675230,https://open.spotify.com/track/1zhfU6YXa2pXUAQdG1NvBZ
80,"O Grave Bater","MC Kevinho",671699,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
81,Paradinha,Anitta,666547,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
82,"Dona Maria","Thiago Brava",666000,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
83,"Ninguém É de Ferro","Wesley Safadão",665557,https://open.spotify.com/track/1e315r3zQjsng2z952ePQ1
84,"Olha a Explosão","MC Kevinho",662531,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
85,Memories,"Vintage Culture",656214,https://open.spotify.com/track/2eIqsDLYwcHvhyuOH6BjBe
86,"Mi Gente","J Balvin",656021,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
87,"Oh Meu Deus",Projota,648293,https://open.spotify.com/track/3bp5fh0qPmCqC5PWEewFkm
88,"Sua Amiga Vou Pegar","MC WM",645899,https://open.spotify.com/track/04uZ473b5Y7syygehiQU7G
89,"Lei do Retorno","Mc Don Juan",641497,https://open.spotify.com/track/2wc8HF4fqX4oPBuZnadO8t
90,"Trevo (Tu)",ANAVITÓRIA,640991,https://open.spotify.com/track/6bgQIw80xWC3MPZX4kVYGw
91,"A Gente Brigou","Mc Don Juan",640258,https://open.spotify.com/track/3j7FDNUqIMWKaji6PK5SyF
92,"Oh Nanana","Bonde R300",640130,https://open.spotify.com/track/3ao5U0ksMLvgSoJqOpsgmv
93,"Meu Amor - Ao Vivo","Henrique & Juliano",638236,https://open.spotify.com/track/3X5zRkzlpTiajlkI9QXQUz
94,"Tenta Vir - Acústico",1Kilo,637434,https://open.spotify.com/track/6TtEsPJua1fXgiaYSjo4JD
95,"Let You Down",NF,631222,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
96,"There's Nothing Holdin' Me Back","Shawn Mendes",631038,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
97,"Something Just Like This","The Chainsmokers",625948,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
98,"Qual Bumbum Mais Bate","MC WM",620907,https://open.spotify.com/track/2AUvXXgYuNFJMCPdhxONfa
99,"Terapinga - Ao Vivo","Fernando & Sorocaba",618331,https://open.spotify.com/track/2YCTACQ3QfMr9QtlGI2tQE
100,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",617541,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
101,Thunder,"Imagine Dragons",617061,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
102,"Tell Me You Love Me","Demi Lovato",612787,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
103,"Chave Cópia - Ao Vivo","Felipe Araújo",605272,https://open.spotify.com/track/0YK4RDyccDYO5aWQGKMZ2h
104,Automaticamente,"Dennis DJ",603217,https://open.spotify.com/track/6AaoEX192rJ6o3UFwG43sV
105,Attention,"Charlie Puth",600484,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
106,"Mi Gente (feat. Beyoncé)","J Balvin",599310,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
107,"Os Maloca","Perera DJ",593035,https://open.spotify.com/track/7bQ798Zl1FlT9dRMxkc77j
108,"Rapariga Não - Ao Vivo","João Neto & Frederico",591843,https://open.spotify.com/track/0ihMkv4Usn03EEEF8Rlw22
109,"Como Faz Com Ela - Ao Vivo","Marília Mendonça",588816,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX
110,"Mentalmente - Ao Vivo","Naiara Azevedo",576675,https://open.spotify.com/track/6EbWh7j1nLYNd2Gqlqvrc3
111,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",559305,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
112,"Pra Sempre Com Você - Ao Vivo","Jorge & Mateus",549607,https://open.spotify.com/track/2KGv51jgAz8OTjNPyRryfq
113,Congratulations,"Post Malone",549043,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
114,"E Essa Boca Aí? - Ao Vivo","Bruninho & Davi",546260,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE
115,"Eu Era","Marcos & Belutti",545615,https://open.spotify.com/track/5hkjlU7sUcZb9wOYd1eRBE
116,"Look What You Made Me Do","Taylor Swift",542664,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
117,"Ragatanga (Asereje) - Versão Editada",Rouge,538910,https://open.spotify.com/track/7aSwDCjueXPEIf3OeZiRFR
118,"Não Troco","Hungria Hip Hop",536793,https://open.spotify.com/track/0eDFrr2qgbIPQSU9YQeAXM
119,"Baldin de Gelo","Claudia Leitte",529383,https://open.spotify.com/track/6LnGwyHtgWPiogv6tB9TqI
120,"Reggaetón Lento (Remix)",CNCO,525671,https://open.spotify.com/track/5PB8zB1MOZASboLquvinMF
121,"XO Tour Llif3","Lil Uzi Vert",525221,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
122,"Eu Vacilei Mas Eu Te Amo","Nego do Borel",521481,https://open.spotify.com/track/50lj59ni4oNCaqzYrHmA42
123,"Ciumento Eu (feat. Matheus & Kauan) - Ao Vivo","Henrique & Diego",514501,https://open.spotify.com/track/3LFG5DqNQRK0yL6WNMw99P
124,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",510946,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
125,"Friends (with BloodPop®)","Justin Bieber",510096,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
126,Fuego,Alok,500428,https://open.spotify.com/track/61GiOLLEn0LcavpVu1my6Q
127,1-800-273-8255,Logic,497017,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
128,"Me Rehúso","Danny Ocean",494466,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
129,Unforgettable,"French Montana",486886,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
130,"Você Partiu Meu Coração (feat. Anitta & Wesley Safadão)","Nego do Borel",484539,https://open.spotify.com/track/0u8aj0c4IxeVSLTUuuq9V5
131,"That's What I Like","Bruno Mars",484410,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
132,Believer,"Imagine Dragons",482452,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
133,"Pode Se Soltar","Jerry Smith",479802,https://open.spotify.com/track/2mL3B5GilTm4dUT6P8LVpd
134,"Noites Frustradas - Ao Vivo","Jads & Jadson",478946,https://open.spotify.com/track/4cn0Y9VlOUQ1CcdqTz0ROp
135,"Com Amor Não Se Brinca - Ao Vivo","Jonas Esticado",478074,https://open.spotify.com/track/0AyCBE9YKWjatl0ukCAhxN
136,"Se Eu Tiver Solteiro","Mc Don Juan",472046,https://open.spotify.com/track/4KXdwfri1NIQCImLQr3Wli
137,"Harry porra","Mc Maha",471811,https://open.spotify.com/track/0BxCStBKNEeV8vXvWLOJXQ
138,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",469542,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
139,"Lonely Together (feat. Rita Ora)",Avicii,468313,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
140,"Duro Igual Concreto",1Kilo,468303,https://open.spotify.com/track/1BuSbqff6EcL8gkdkjaB63
141,"Apelido Carinhoso","Gusttavo Lima",465601,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
142,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,454568,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
143,"Perro Fiel (feat. Nicky Jam)",Shakira,453022,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
144,"Fetish (feat. Gucci Mane)","Selena Gomez",450375,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
145,Stargazing,Kygo,449980,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
146,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",446204,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
147,"More Than You Know","Axwell /\ Ingrosso",441990,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
148,"Coisa de Deus - Ao Vivo","Michel Teló",439685,https://open.spotify.com/track/1fbenbaBdr8ppDeGMOX121
149,"Despacito - Remix","Luis Fonsi",439522,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
150,Loka,"Simone & Simaria",439284,https://open.spotify.com/track/12bMDI4NKm0arLS3PKv6Fo
151,"Jocelyn Flores",XXXTENTACION,438341,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
152,"Exclusividade - Ao Vivo","Matheus & Kauan",434524,https://open.spotify.com/track/1Bq86AS6wf5a5cEB8CM6dZ
153,Photograph,"Ed Sheeran",430957,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
154,"Amigo Taxista","Zé Neto & Cristiano",429183,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
155,"Mais Amor e Menos Drama - Ao Vivo","Henrique & Juliano",426166,https://open.spotify.com/track/2TihKW8ShdEEhKN3PSDEIq
156,Closer,"The Chainsmokers",418646,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
157,"Treat You Better","Shawn Mendes",418414,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
158,"2U (feat. Justin Bieber)","David Guetta",418097,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
159,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",414479,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
160,Singular,ANAVITÓRIA,413726,https://open.spotify.com/track/3eGK0WFi6ISJ9UZA6Za4HX
161,"Havana - Remix","Camila Cabello",413283,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
162,"Solteiro Apaixonado","Marcos & Belutti",408669,https://open.spotify.com/track/1n8MLpbFR0fuCjNnlyuHxS
163,"Aquecimento das Potrancas","MC WM",406848,https://open.spotify.com/track/76Fc23n9Nrs4wULSY58LPc
164,"How Long","Charlie Puth",402632,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
165,"Por Favor - Spanglish Version","Fifth Harmony",402107,https://open.spotify.com/track/2vHDurkzJ8dhCzoPzqiE2C
166,"Mordida, Beijo e Tapa","Naiara Azevedo",401563,https://open.spotify.com/track/5mR5GuercvLXgx4TPnGl9k
167,Enquadra,"Day e Lara",398857,https://open.spotify.com/track/3cPYDII1QoDmtR6lCUK4s1
168,"Cobertor de Orelha - Ao Vivo","Turma do Pagode",396347,https://open.spotify.com/track/1XCKlzIqaehohdUTihetGN
169,"A Gente Tá Se Amando - Ao Vivo","Henrique & Diego",393129,https://open.spotify.com/track/3DxMZGUDd6e3I37WM7IaMK
170,"Meu Coração Deu PT - Ao Vivo","Wesley Safadão",391486,https://open.spotify.com/track/6zCqeUUqLb2CapBmVwAHll
171,"Ficadinha - Ao Vivo","Henrique & Diego",389774,https://open.spotify.com/track/5Bc53chGSf3AoJRbB5mzR6
172,"Se o Amor Tiver Lugar","Jorge & Mateus",385577,https://open.spotify.com/track/4sFVdIwmVj2y87qqOWwSU3
173,"Agora Eu Quero Ir",ANAVITÓRIA,385429,https://open.spotify.com/track/2yGnStdGP0V45lPXAJpmDb
174,"...Ready For It?","Taylor Swift",382027,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
175,"Tem Café",Gaab,381738,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
176,"Cold (feat. Future)","Maroon 5",376621,https://open.spotify.com/track/21TdkDRXuAB3k90ujRU1et
177,"Boca de Pêlo","MC Gudan",375673,https://open.spotify.com/track/3ipKvc6xyJbTxVwoEjpLNv
178,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",373964,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
179,Raplord,Haikaiss,373542,https://open.spotify.com/track/3YSagrvQP9x32rAjEI48PL
180,Starboy,"The Weeknd",365693,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
181,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",363407,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
182,"What About Us",P!nk,362062,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
183,Mercy,"Shawn Mendes",360448,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
184,"Cadeira de Aço - Ao Vivo","Zé Neto & Cristiano",358376,https://open.spotify.com/track/2jq2SaLa7BeUtU6Lx9bxGU
185,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",354563,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
186,"Him & I",G-Eazy,352803,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
187,"Malbec (Part. Dennis Dj) (feat. Dennis DJ) - Ao Vivo","Henrique & Diego",352799,https://open.spotify.com/track/5SnQDj5REQVvAdSlhqkEcE
188,"Medo Bobo - Ao Vivo","Maiara & Maraisa",352185,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs
189,"Eu Sei de Cor - Ao Vivo | Acústico","Marília Mendonça",350003,https://open.spotify.com/track/45wqPwIH4A5cr2IyyD4WKf
190,"Sun Goes Down","Bruno Martini",349831,https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b
191,"End Game","Taylor Swift",347184,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
192,"Atura Ou Surta 2","Mc Gw",345874,https://open.spotify.com/track/1apjwIcLUSV0CNj1NfaS6m
193,Rabetania,"MC WM",345240,https://open.spotify.com/track/1C13CY3BoB8imJBjV9E3jT
194,"Without You (feat. Sandro Cavazza)",Avicii,343187,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
195,Rabetão,"MC Lan",342582,https://open.spotify.com/track/2evRcqkyzWqaD9DJtP2oaU
196,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,342274,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
197,"The Scientist",Coldplay,341652,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
198,"Galway Girl","Ed Sheeran",340062,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
199,"O Mar Parou","Michel Teló",339807,https://open.spotify.com/track/5NH1hgZbrQGXMMZKcBQV3l
200,"I Miss You (feat. Julia Michaels)","Clean Bandit",338798,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
